_ID, TimeSt,Country,Province,City,Latitude,Longitude
5400374,2017-06-21 7:02,CA,ON,Stratford,43.3716,-80.9773
5400471,2017-06-21 6:02,CA,ON,York,43.703,-79.512
5400472,2017-06-21 14:02,CA,ON,Toronto,43.6447,-79.3841
5400497,2017-06-21 4:02,CA,ON,Toronto,43.6447,-79.3841
5400570,2017-06-21 11:02,CA,AB,Edmonton,53.5516,-113.532
5400594,2017-06-21 0:02,CA,AB,Calgary,50.93389,-114.03153
5400667,2017-06-21 7:02,CA,ON,Stratford,43.3716,-80.9773
5400753,2017-06-21 15:02,CA,ON,Toronto,43.6682,-79.4209
5400832,2017-06-21 20:02,CA,ON,Toronto,43.6447,-79.3841
5400887,2017-06-21 20:02,CA,ON,Sarnia,42.9864,-82.3638
5400912,2017-06-21 6:02,CA,ON,Toronto,43.6447,-79.3841
5401007,2017-06-21 6:02,CA,ON,York,43.703,-79.512
5401087,2017-06-21 20:02,CA,AB,Calgary,51.1229,-114.189
5401129,2017-06-21 19:02,CA,SK,Saskatoon,52.1225,-106.72488
5401201,2017-06-21 20:02,CA,ON,Bowmanville,43.908,-78.707
5401206,2017-06-21 21:02,CA,ON,London,43.0004,-81.2343
5401235,2017-06-21 14:02,CA,ON,Toronto,43.6447,-79.3841
5401258,2017-06-21 6:02,CA,ON,Saint Catharines,43.1941,-79.2525
5401355,2017-06-21 15:02,CA,QC,Montréal,45.54395,-73.63385
5401362,2017-06-21 20:02,CA,ON,Toronto,43.6447,-79.3841
5401424,2017-06-21 16:02,CA,BC,Burnaby,49.24535,-122.89654
5401444,2017-06-21 9:02,CA,AB,Calgary,51.0823,-114.142
5401453,2017-06-21 20:02,CA,SK,Regina,50.45045,-104.61422
5401462,2017-06-21 8:02,CA,QC,Dollard-Des-Ormeaux,45.47873,-73.83533
5401558,2017-06-21 16:02,CA,BC,Burnaby,49.24535,-122.89654
5401567,2017-06-21 4:02,CA,AB,Calgary,51.0823,-113.9578
5401658,2017-06-21 10:02,CA,AB,Calgary,51.0823,-114.142
5401753,2017-06-21 5:02,CA,ON,Toronto,43.6425,-79.3833
5401791,2017-06-21 2:02,CA,QC,Brossard,45.4571,-73.4922
5401856,2017-06-21 16:03,CA,QC,Dollard-Des-Ormeaux,45.47873,-73.83533
5401915,2017-06-21 6:03,CA,ON,Mississauga,43.5842,-79.5645
5401968,2017-06-21 0:03,CA,MB,Winnipeg,49.87107,-97.1393
5402017,2017-06-21 16:03,CA,QC,Dollard-Des-Ormeaux,45.47873,-73.83533
5402113,2017-06-21 13:03,CA,QC,Montréal,45.5066,-73.5884
5402179,2017-06-21 11:03,CA,ON,York,43.703,-79.512
5402249,2017-06-21 9:03,CA,ON,Toronto,43.7033,-79.4152
5402315,2017-06-21 4:03,CA,ON,Mississauga,43.5872,-79.643
5402380,2017-06-21 11:03,CA,SK,Regina,50.45045,-104.61422
5402389,2017-06-21 11:03,CA,ON,Windsor,42.2962,-83.018
5402485,2017-06-21 7:03,CA,SK,Saskatoon,52.0991,-106.6494
5402531,2017-06-21 16:03,CA,ON,Toronto,43.672,-79.3791
5402611,2017-06-21 17:03,CA,ON,Scarborough,43.8177,-79.2819
5402623,2017-06-21 10:03,CA,SK,Regina,50.45045,-104.61422
5402627,2017-06-21 3:03,CA,ON,Toronto,43.6477,-79.4174
5402680,2017-06-21 11:03,CA,ON,Toronto,43.6666,-79.3823
5402759,2017-06-21 8:03,CA,ON,Thornhill,43.8395,-79.3831
5402794,2017-06-21 20:03,CA,QC,Brossard,45.4289,-73.4611
5402795,2017-06-21 22:03,CA,ON,Sarnia,42.9834,-82.4045
5402839,2017-06-21 21:03,CA,ON,Mississauga,43.61221,-79.70389
5402879,2017-06-21 4:03,CA,ON,Toronto,43.7918,-79.2365
5402968,2017-06-21 15:03,CA,ON,Mississauga,43.5869,-79.7559
5403016,2017-06-21 7:03,CA,QC,Laval,45.5306,-73.7521
5403049,2017-06-21 8:03,CA,ON,Ottawa,45.3244,-75.6048
5403064,2017-06-21 18:03,CA,ON,Collingwood,44.4962,-80.2194
5403091,2017-06-21 8:03,CA,ON,Alliston,44.1492,-79.8553
5403182,2017-06-21 4:03,CA,ON,Oshawa,43.9156,-78.8632
5403193,2017-06-21 16:03,CA,ON,Alliston,44.1492,-79.8553
5403233,2017-06-21 20:03,CA,AB,Calgary,50.9505,-113.947
5403290,2017-06-21 0:03,CA,SK,Saskatoon,52.1225,-106.72488
5403292,2017-06-21 8:03,CA,AB,Leduc,53.2617,-113.549
5403328,2017-06-21 15:03,CA,AB,Calgary,50.8889,-113.991
5403416,2017-06-21 10:03,CA,AB,Okotoks,50.7258,-113.974
5403433,2017-06-21 7:03,CA,ON,Toronto,43.7537,-79.2659
5403507,2017-06-21 16:03,CA,ON,Toronto,43.6606,-79.4635
5403579,2017-06-21 7:03,CA,AB,Calgary,50.9384,-113.9913
5403659,2017-06-21 8:03,CA,ON,Thornhill,43.8395,-79.3831
5403740,2017-06-21 13:03,CA,ON,London,42.9326,-81.25908
5403801,2017-06-21 20:03,CA,ON,Toronto,43.7068,-79.3991
5403832,2017-06-21 13:03,CA,ON,London,42.9529,-81.3239
5403851,2017-06-21 0:03,CA,MB,Winnipeg,49.90696,-97.16383
5403946,2017-06-21 22:03,CA,BC,Vancouver,49.27543,-123.13288
5403952,2017-06-21 21:03,CA,ON,Thornhill,43.8395,-79.3831
5403959,2017-06-21 20:03,CA,ON,Ottawa,45.4298,-75.6931
5403960,2017-06-21 13:03,CA,ON,Toronto,43.6682,-79.4209
5404043,2017-06-21 20:03,CA,ON,Ottawa,45.4298,-75.6931
5404069,2017-06-21 13:03,CA,ON,Toronto,43.6682,-79.4209
5404089,2017-06-21 6:03,CA,ON,Sarnia,42.9864,-82.3638
5404144,2017-06-21 9:03,CA,ON,Sarnia,42.9711,-82.396
5404167,2017-06-21 13:03,CA,ON,Toronto,43.6682,-79.4209
5404221,2017-06-21 14:03,CA,MB,Winnipeg,49.90696,-97.16383
5404314,2017-06-21 11:03,CA,ON,Brampton,43.684,-79.7716
5404390,2017-06-21 9:03,CA,ON,Sarnia,42.9711,-82.396
5404468,2017-06-21 16:03,CA,ON,Guelph,43.5776,-80.2201
5404482,2017-06-21 1:03,CA,QC,Pike River,45.1587,-73.1546
5404521,2017-06-21 3:03,CA,AB,Calgary,51.08975,-113.9544
5404585,2017-06-21 4:03,CA,AB,Calgary,51.02087,-114.10618
5404586,2017-06-21 17:03,CA,ON,Mississauga,43.5769,-79.6283
5404654,2017-06-21 4:03,CA,AB,Calgary,51.02087,-114.10618
5404721,2017-06-21 4:03,CA,ON,Thornhill,43.8395,-79.3831
5404790,2017-06-21 16:03,CA,ON,Timmins,48.47294,-81.33115
5404861,2017-06-21 20:03,CA,AB,Okotoks,50.7362,-113.9695
5404891,2017-06-21 14:03,CA,ON,Toronto,43.7061,-79.39292
5404943,2017-06-21 20:03,CA,AB,Okotoks,50.7362,-113.9695
5405033,2017-06-21 18:03,CA,AB,Calgary,51.0823,-113.9578
5405089,2017-06-21 21:03,CA,QC,Pike River,45.1587,-73.1546
5405152,2017-06-21 13:03,CA,ON,Pickering,43.83712,-79.12279
5405242,2017-06-21 0:03,CA,AB,Calgary,51.02087,-114.10618
5405338,2017-06-21 5:03,CA,ON,North York,43.781,-79.3483
5405431,2017-06-21 0:03,CA,AB,Calgary,51.02087,-114.10618
5405441,2017-06-21 8:03,CA,ON,North York,43.781,-79.3483
5405458,2017-06-21 0:03,CA,AB,Edmonton,53.587,-113.441
5405488,2017-06-21 17:03,CA,BC,Surrey,49.08108,-122.79941
5405518,2017-06-21 13:03,CA,QC,Repentigny,45.7408,-73.4572
5405521,2017-06-21 15:03,CA,QC,Repentigny,45.7408,-73.4572
5405535,2017-06-21 12:03,CA,BC,Vancouver,49.249,-123.09
5405628,2017-06-21 19:03,CA,ON,Thornhill,43.8395,-79.3831
5405669,2017-06-21 10:03,CA,ON,Ottawa,45.444,-75.693
5405731,2017-06-21 16:03,CA,SK,Saskatoon,52.1225,-106.72488
5405808,2017-06-21 5:03,CA,AB,Calgary,50.88649,-114.04886
5405828,2017-06-21 19:03,CA,ON,Thornhill,43.8395,-79.3831
5405862,2017-06-21 18:03,CA,AB,Calgary,51.0286,-114.1632
5405923,2017-06-21 2:03,CA,AB,Calgary,51.02631,-113.97334
5405924,2017-06-21 13:03,CA,AB,Edmonton,53.62989,-113.55009
5405978,2017-06-21 8:03,CA,SK,Saskatoon,52.1225,-106.72488
5406059,2017-06-21 17:03,CA,ON,Toronto,43.6531,-79.4847
5406069,2017-06-21 3:03,CA,AB,Red Deer,52.2651,-113.794
5406096,2017-06-21 12:03,CA,BC,Burnaby,49.24419,-123.01672
5406153,2017-06-21 7:03,CA,ON,Ottawa,45.3244,-75.6048
5406230,2017-06-21 8:03,CA,AB,Edmonton,53.51014,-113.44114
5406262,2017-06-21 21:03,CA,ON,Scarborough,43.78188,-79.1364
5406341,2017-06-21 8:03,CA,AB,Edmonton,53.51014,-113.44114
5406363,2017-06-21 1:03,CA,ON,Scarborough,43.7936,-79.2692
5406404,2017-06-21 4:03,CA,AB,Okotoks,50.7258,-113.974
5406469,2017-06-21 18:03,CA,ON,Toronto,43.6684,-79.3689
5406561,2017-06-21 12:03,CA,ON,Windsor,42.2654,-83.0261
5406634,2017-06-21 13:03,CA,ON,Toronto,43.661,-79.381
5406685,2017-06-21 4:03,CA,BC,Victoria,48.48649,-123.33759
5406707,2017-06-21 15:03,CA,ON,Windsor,42.2957,-82.9599
5406730,2017-06-21 8:03,CA,ON,Etobicoke,43.6879,-79.557
5406750,2017-06-21 4:03,CA,AB,Okotoks,50.7258,-113.974
5406849,2017-06-21 7:03,CA,ON,Thunder Bay,48.39309,-89.24261
5406865,2017-06-21 12:03,CA,ON,Windsor,42.2654,-83.0261
5406951,2017-06-21 14:03,CA,ON,Wasaga Beach,44.45956,-80.09525
5407043,2017-06-21 13:03,CA,AB,Calgary,51.0621,-114.1159
5407087,2017-06-21 7:03,CA,ON,Thunder Bay,48.39309,-89.24261
5407141,2017-06-21 3:03,CA,ON,Oakville,43.4934,-79.7126
5407153,2017-06-21 7:03,CA,ON,Peterborough,44.31153,-78.3298
5407242,2017-06-21 7:03,CA,ON,Barrie,44.3303,-79.7268
5407255,2017-06-21 17:03,CA,AB,Drumheller,51.4656,-112.706
5407353,2017-06-21 13:03,CA,AB,Red Deer,52.2651,-113.794
5407383,2017-06-21 0:03,CA,ON,Thornhill,43.8137,-79.4538
5407445,2017-06-21 22:03,CA,ON,Toronto,43.7056,-79.4279
5407512,2017-06-21 0:03,CA,ON,Thornhill,43.8137,-79.4538
5407588,2017-06-21 10:03,CA,BC,Port Alberni,49.26787,-124.78962
5407596,2017-06-21 21:03,CA,ON,North York,43.7801,-79.3479
5407625,2017-06-21 1:03,CA,ON,Toronto,43.643,-79.3383
5407721,2017-06-21 8:03,CA,ON,Toronto,43.643,-79.3383
5407779,2017-06-21 18:03,CA,BC,Courtenay,49.68158,-125.02974
5407795,2017-06-21 13:03,CA,ON,Barrie,44.3303,-79.7268
5407830,2017-06-21 15:03,CA,SK,Regina,50.4923,-104.614
5407892,2017-06-21 1:03,CA,NL,Woodfords,47.31733,-52.81859
5407895,2017-06-21 15:03,CA,SK,Regina,50.4923,-104.614
5407944,2017-06-21 2:03,CA,ON,Toronto,43.6459,-79.3857
5407979,2017-06-21 6:03,CA,ON,Toronto,43.6459,-79.3857
5408065,2017-06-21 21:03,CA,ON,Toronto,43.6459,-79.3857
5408163,2017-06-21 12:03,CA,ON,Owen Sound,44.5642,-80.9428
5408232,2017-06-21 13:03,CA,ON,Windsor,42.3265,-82.9119
5408292,2017-06-21 14:03,CA,ON,Saint Catharines,43.1593,-79.2615
5408362,2017-06-21 17:03,CA,ON,Saint Catharines,43.1593,-79.2615
5408382,2017-06-21 12:04,CA,BC,Burnaby,49.22988,-123.00416
5408460,2017-06-21 16:03,CA,ON,Toronto,43.63,-79.477
5408512,2017-06-21 21:04,CA,AB,Calgary,50.9931,-114.065
5408598,2017-06-21 1:04,CA,AB,Calgary,51.1591,-113.9532
5408667,2017-06-21 22:04,CA,AB,Calgary,50.93386,-114.03157
5408723,2017-06-21 19:04,CA,ON,Mississauga,43.5634,-79.6509
5408726,2017-06-21 17:04,CA,AB,Calgary,51.0518,-114.17538
5408786,2017-06-21 9:04,CA,ON,Thunder Bay,48.3738,-89.2779
5408848,2017-06-21 7:04,CA,AB,Edmonton,53.4104,-113.517
5408936,2017-06-21 2:04,CA,AB,Lethbridge,49.6836,-112.834
5408962,2017-06-21 1:04,CA,ON,Toronto,43.70815,-79.39775
5409031,2017-06-21 1:04,CA,AB,Calgary,51.0524,-114.038
5409061,2017-06-21 4:04,CA,AB,Bashaw,52.5857,-112.96735
5409068,2017-06-21 19:04,CA,AB,Calgary,50.92045,-114.0994
5409129,2017-06-21 18:04,CA,BC,Vancouver,49.28079,-123.0534
5409219,2017-06-21 21:04,CA,ON,North York,43.7552,-79.4398
5409286,2017-06-21 10:04,CA,ON,North York,43.7552,-79.4398
5409360,2017-06-21 0:04,CA,ON,Mississauga,43.5634,-79.6509
5409413,2017-06-21 1:04,CA,AB,Innisfail,52.0269,-113.9507
5409479,2017-06-21 1:04,CA,QC,Gatineau,45.49265,-75.66845
5409499,2017-06-21 9:04,CA,AB,Calgary,51.0494,-113.9564
5409568,2017-06-21 1:04,CA,AB,Innisfail,52.0269,-113.9507
5409666,2017-06-21 18:04,CA,SK,Saskatoon,52.1225,-106.72488
5409722,2017-06-21 7:04,CA,ON,Bowmanville,43.908,-78.707
5409733,2017-06-21 11:04,CA,ON,Burlington,43.3889,-79.7682
5409738,2017-06-21 22:04,CA,ON,Markham,43.8451,-79.3175
5409799,2017-06-21 6:04,CA,ON,Toronto,43.6587,-79.3966
5409810,2017-06-21 7:04,CA,ON,Bowmanville,43.908,-78.707
5409885,2017-06-21 13:04,CA,ON,Woodbridge,43.7719,-79.5393
5409886,2017-06-21 2:04,CA,ON,Scarborough,43.7295,-79.2629
5409981,2017-06-21 10:04,CA,ON,Ottawa,45.42745,-75.68286
5410063,2017-06-21 22:04,CA,ON,Mississauga,43.5115,-79.6292
5410162,2017-06-21 2:04,CA,ON,Burlington,43.3889,-79.7682
5410239,2017-06-21 2:04,CA,ON,Toronto,43.71171,-79.46788
5410284,2017-06-21 17:04,CA,ON,Ottawa,45.42745,-75.68286
5410292,2017-06-21 19:04,CA,ON,Scarborough,43.7262,-79.232
5410367,2017-06-21 19:04,CA,ON,Toronto,43.6682,-79.4209
5410388,2017-06-21 20:04,CA,ON,Burlington,43.3016,-79.8582
5410472,2017-06-21 17:04,CA,ON,Ottawa,45.42745,-75.68286
5410542,2017-06-21 6:04,CA,ON,Mississauga,43.6046,-79.6729
5410628,2017-06-21 4:04,CA,ON,Mississauga,43.5738,-79.7193
5410651,2017-06-21 19:04,CA,ON,Mississauga,43.5115,-79.6292
5410682,2017-06-21 6:04,CA,ON,Mississauga,43.6046,-79.6729
5410707,2017-06-21 18:04,CA,AB,Calgary,51.0475,-114.068
5410738,2017-06-21 20:04,CA,AB,Calgary,51.0378,-114.08
5410793,2017-06-21 7:04,CA,ON,Ottawa,45.4019,-75.7513
5410817,2017-06-21 8:04,CA,ON,Toronto,43.6587,-79.3966
5410898,2017-06-21 20:04,CA,ON,Toronto,43.7056,-79.4279
5410955,2017-06-21 10:04,CA,ON,Toronto,43.7056,-79.4279
5410984,2017-06-21 12:04,CA,ON,Toronto,43.7056,-79.4279
5411064,2017-06-21 3:04,CA,ON,Saint Catharines,43.1644,-79.2456
5411100,2017-06-21 10:04,CA,ON,Newmarket,44.0587,-79.4591
5411106,2017-06-21 1:04,CA,SK,Saskatoon,52.1225,-106.72488
5411171,2017-06-21 21:04,CA,BC,Surrey,49.16654,-122.8926
5411219,2017-06-21 12:04,CA,ON,Toronto,43.7129,-79.3888
5411287,2017-06-21 15:04,CA,ON,Scarborough,43.7295,-79.2629
5411324,2017-06-21 14:04,CA,ON,Burlington,43.3016,-79.8582
5411383,2017-06-21 9:04,CA,ON,Toronto,43.71171,-79.46788
5411426,2017-06-21 13:04,CA,ON,Ottawa,45.3882,-75.7299
5411506,2017-06-21 11:04,CA,ON,Ottawa,45.3617,-75.7905
5411553,2017-06-21 14:04,CA,ON,Burlington,43.3016,-79.8582
5411597,2017-06-21 20:04,CA,ON,Mississauga,43.5115,-79.6292
5411668,2017-06-21 13:04,CA,ON,Mississauga,43.5738,-79.7193
5411767,2017-06-21 2:04,CA,ON,North York,43.7613,-79.4885
5411773,2017-06-21 9:04,CA,ON,Toronto,43.71171,-79.46788
5411835,2017-06-21 10:04,CA,MB,Winnipeg,49.78809,-97.15308
5411888,2017-06-21 18:04,CA,ON,Markham,43.87993,-79.34614
5411954,2017-06-21 17:04,CA,ON,Markham,43.87993,-79.34614
5411974,2017-06-21 14:04,CA,ON,Ottawa,45.3244,-75.6048
5412010,2017-06-21 13:04,CA,ON,Mississauga,43.5738,-79.7193
5412109,2017-06-21 19:04,CA,ON,Richmond Hill,43.8939,-79.4375
5412169,2017-06-21 9:04,CA,SK,Saskatoon,52.1225,-106.72488
5412245,2017-06-21 0:04,CA,ON,Port Colborne,42.877,-79.242
5412292,2017-06-21 16:04,CA,QC,Saint-Eustache,45.57148,-73.91241
5412333,2017-06-21 6:04,CA,SK,Saskatoon,52.116,-106.669
5412386,2017-06-21 6:04,CA,QC,Montréal,45.57177,-73.56878
5412442,2017-06-21 12:04,CA,ON,Oshawa,43.9205,-78.8287
5412530,2017-06-21 22:04,CA,SK,Saskatoon,52.1049,-106.561
5412576,2017-06-21 7:04,CA,AB,Lethbridge,49.69626,-112.91052
5412595,2017-06-21 6:04,CA,AB,Calgary,50.94976,-114.13004
5412675,2017-06-21 0:04,CA,AB,Calgary,51.1581,-113.938
5412694,2017-06-21 0:04,CA,AB,Lacombe,52.4674,-113.712
5412718,2017-06-21 8:04,CA,ON,Cambridge,43.3842,-80.2968
5412765,2017-06-21 22:04,CA,BC,Richmond,49.1679,-123.06951
5412775,2017-06-21 13:04,CA,ON,Whitby,43.84775,-79.04318
5412818,2017-06-21 9:04,CA,AB,Calgary,51.0621,-114.1159
5412843,2017-06-21 22:04,CA,BC,Richmond,49.1679,-123.06951
5412930,2017-06-21 18:04,CA,ON,Oshawa,43.9205,-78.8287
5413022,2017-06-21 9:04,CA,SK,Saskatoon,52.1577,-106.7159
5413083,2017-06-21 5:04,CA,AB,Calgary,50.8476,-114.1958
5413147,2017-06-21 6:04,CA,QC,Laval,45.57311,-73.73099
5413216,2017-06-21 9:04,CA,SK,Saskatoon,52.1577,-106.7159
5413255,2017-06-21 14:04,CA,ON,Kitchener,43.4494,-80.47396
5413278,2017-06-21 6:04,CA,AB,Edmonton,53.5771,-113.42408
5413290,2017-06-21 15:04,CA,AB,Calgary,50.9505,-113.947
5413296,2017-06-21 2:04,CA,AB,Fort Mackay,57.32867,-111.75584
5413314,2017-06-21 1:04,CA,ON,Scarborough,43.83598,-79.22789
5413397,2017-06-21 21:04,CA,AB,Calgary,50.987,-113.9634
5413421,2017-06-21 7:04,CA,AB,Fort Mcmurray,56.7377,-111.438
5413507,2017-06-21 14:04,CA,AB,Calgary,51.0378,-114.08
5413530,2017-06-21 19:04,CA,AB,Calgary,50.9819,-114.1004
5413626,2017-06-21 14:04,CA,ON,Brampton,43.7796,-79.7681
5413689,2017-06-21 5:04,CA,ON,Brampton,43.7796,-79.7681
5413786,2017-06-21 14:04,CA,AB,Calgary,51.0378,-114.08
5413873,2017-06-21 10:04,CA,ON,Toronto,43.6735,-79.403
5413922,2017-06-21 0:04,CA,MB,Brandon,49.8164,-99.96523
5413957,2017-06-21 19:04,CA,ON,Toronto,43.66685,-79.42065
5414035,2017-06-21 8:04,CA,ON,Toronto,43.6477,-79.4174
5414097,2017-06-21 12:04,CA,ON,Cambridge,43.3644,-80.3152
5414119,2017-06-21 18:04,CA,SK,Regina,50.48134,-104.68208
5414167,2017-06-21 20:04,CA,ON,Toronto,43.66309,-79.40324
5414172,2017-06-21 17:04,CA,ON,Scarborough,43.7936,-79.2692
5414269,2017-06-21 5:04,CA,ON,Toronto,43.6651,-79.4369
5414330,2017-06-21 18:04,CA,ON,Oakville,43.4462,-79.6688
5414334,2017-06-21 11:04,CA,ON,Ottawa,45.4448,-75.6915
5414345,2017-06-21 16:04,CA,ON,Whitby,43.8873,-78.9422
5414365,2017-06-21 12:04,CA,ON,Mississauga,43.5869,-79.7559
5414393,2017-06-21 17:04,CA,ON,Gravenhurst,44.9198,-79.3741
5414460,2017-06-21 9:04,CA,ON,Gravenhurst,44.9198,-79.3741
5414523,2017-06-21 22:04,CA,ON,Toronto,43.66309,-79.40324
5414524,2017-06-21 12:04,CA,AB,Edmonton,53.5771,-113.42408
5414554,2017-06-21 8:04,CA,ON,Markham,43.8747,-79.2599
5414649,2017-06-21 18:04,CA,ON,Ottawa,45.4448,-75.6915
5414679,2017-06-21 13:04,CA,ON,Belleville,44.1737,-77.3967
5414731,2017-06-21 12:04,CA,ON,Mississauga,43.5869,-79.7559
5414809,2017-06-21 8:04,CA,BC,Surrey,49.122,-122.7107
5414875,2017-06-21 12:04,CA,SK,Saskatoon,52.1225,-106.72488
5414908,2017-06-21 5:04,CA,ON,Mississauga,43.53772,-79.73037
5414919,2017-06-21 11:04,CA,ON,Mississauga,43.5873,-79.6076
5414950,2017-06-21 19:04,CA,ON,Saint Catharines,43.1941,-79.2525
5415039,2017-06-21 19:04,CA,ON,Ottawa,45.4298,-75.6931
5415045,2017-06-21 20:04,CA,ON,Ottawa,45.4448,-75.6915
5415124,2017-06-21 6:04,CA,ON,Oakville,43.4934,-79.7126
5415193,2017-06-21 15:04,CA,ON,Barrie,44.389,-79.689
5415283,2017-06-21 18:04,CA,ON,Toronto,43.6531,-79.4847
5415326,2017-06-21 16:04,CA,ON,Scarborough,43.7262,-79.232
5415329,2017-06-21 6:04,CA,ON,Oakville,43.4934,-79.7126
5415338,2017-06-21 22:04,CA,ON,Mississauga,43.6046,-79.6729
5415414,2017-06-21 4:04,CA,AB,Calgary,50.9899,-114.1574
5415512,2017-06-21 18:04,CA,ON,Nepean,45.3596,-75.7436
5415514,2017-06-21 10:04,CA,AB,Edmonton,53.5771,-113.42408
5415604,2017-06-21 6:04,CA,ON,Whitby,43.8873,-78.9422
5415697,2017-06-21 14:04,CA,ON,Etobicoke,43.6879,-79.557
5415775,2017-06-21 1:04,CA,ON,Etobicoke,43.6879,-79.557
5415813,2017-06-21 11:04,CA,ON,North York,43.7515,-79.447
5415886,2017-06-21 1:04,CA,ON,Etobicoke,43.6879,-79.557
5415956,2017-06-21 14:04,CA,ON,Toronto,43.64686,-79.42801
5416010,2017-06-21 16:04,CA,ON,Scarborough,43.7936,-79.2692
5416104,2017-06-21 15:04,CA,ON,Ottawa,45.3745,-75.7095
5416147,2017-06-21 11:04,CA,ON,Ottawa,45.4164,-75.679
5416220,2017-06-21 3:04,CA,ON,Toronto,43.6651,-79.4369
5416278,2017-06-21 1:04,CA,ON,Toronto,43.7264,-79.3978
5416359,2017-06-21 14:04,CA,ON,Toronto,43.6715,-79.3801
5416392,2017-06-21 5:04,CA,ON,Mississauga,43.5355,-79.6915
5416473,2017-06-21 1:04,CA,ON,Toronto,35.77532,51.32877
5416532,2017-06-21 3:04,CA,ON,Toronto,43.6651,-79.4369
5416592,2017-06-21 18:04,CA,ON,North York,43.7673,-79.4111
5416594,2017-06-21 21:04,CA,ON,Scarborough,43.83595,-79.22785
5416659,2017-06-21 1:04,CA,BC,Vancouver,49.26842,-123.1588
5416738,2017-06-21 1:04,CA,QC,Bishopton,45.69938,-71.45891
5416825,2017-06-21 1:04,CA,BC,Vancouver,49.26842,-123.1588
5416839,2017-06-21 0:04,CA,MB,Winnipeg,49.8284,-97.0599
5416874,2017-06-21 2:04,CA,ON,Almonte,45.2294,-76.1904
5416913,2017-06-21 2:04,CA,AB,Calgary,50.92046,-114.01885
5416989,2017-06-21 0:04,CA,AB,Rocky Mountain House,52.3986,-114.93468
5417047,2017-06-21 15:04,CA,ON,Mississauga,43.6028,-79.5929
5417105,2017-06-21 7:04,CA,ON,York,43.703,-79.512
5417187,2017-06-21 18:04,CA,AB,Calgary,50.9316,-114.096
5417274,2017-06-21 18:04,CA,ON,Almonte,45.2294,-76.1904
5417311,2017-06-21 2:04,CA,QC,Trois-Rivières,46.3668,-72.6168
5417330,2017-06-21 12:04,CA,AB,Fort Mcmurray,56.72977,-111.38587
5417337,2017-06-21 16:04,CA,ON,Richmond Hill,43.8939,-79.4375
5417349,2017-06-21 16:04,CA,AB,Calgary,51.1229,-114.189
5417375,2017-06-21 12:04,CA,AB,Fort Mcmurray,56.72657,-111.43968
5417378,2017-06-21 19:04,CA,AB,Fort Mcmurray,56.72977,-111.38587
5417415,2017-06-21 14:04,CA,SK,Saskatoon,52.13044,-106.71133
5417466,2017-06-21 0:04,CA,ON,Mississauga,43.5769,-79.6283
5417501,2017-06-21 15:04,CA,AB,Calgary,51.0235,-114.113
5417517,2017-06-21 19:04,CA,AB,Calgary,51.0486,-113.968
5417553,2017-06-21 10:04,CA,ON,Brantford,43.1207,-80.2893
5417633,2017-06-21 19:04,CA,AB,Calgary,51.0486,-113.968
5417695,2017-06-21 21:04,CA,AB,Calgary,51.08172,-114.16088
5417726,2017-06-21 15:04,CA,ON,North York,43.7613,-79.4885
5417791,2017-06-21 21:04,CA,BC,Surrey,49.18448,-122.85723
5417874,2017-06-21 13:04,CA,QC,Montréal,45.5435,-73.6341
5417905,2017-06-21 22:04,CA,QC,Montréal,45.5435,-73.6341
5418004,2017-06-21 0:04,CA,AB,Calgary,50.92046,-114.01885
5418056,2017-06-21 8:04,CA,ON,Newmarket,44.0587,-79.4591
5418135,2017-06-21 2:04,CA,SK,Regina,50.4574,-104.628
5418207,2017-06-21 2:04,CA,ON,Ottawa,45.3244,-75.6048
5418266,2017-06-21 21:04,CA,ON,Toronto,43.6557,-79.3646
5418292,2017-06-21 10:04,CA,SK,Saskatoon,52.12338,-106.73823
5418384,2017-06-21 15:04,CA,ON,Toronto,43.6557,-79.3646
5418405,2017-06-21 15:04,CA,ON,Saint Catharines,43.135,-79.243
5418444,2017-06-21 14:04,CA,AB,Calgary,51.05355,-113.96538
5418495,2017-06-21 0:04,CA,ON,Collingwood,44.4962,-80.2194
5418522,2017-06-21 17:04,CA,ON,Thunder Bay,48.38034,-89.25186
5418618,2017-06-21 3:04,CA,AB,Red Deer,52.246,-113.791
5418649,2017-06-21 12:04,CA,ON,Bracebridge,45.054,-79.3404
5418716,2017-06-21 18:04,CA,ON,Burlington,43.3799,-79.7668
5418813,2017-06-21 10:04,CA,ON,Guelph,43.5215,-80.2338
5418854,2017-06-21 18:04,CA,ON,Burlington,43.3799,-79.7668
5418923,2017-06-21 22:04,CA,ON,St Thomas,42.77463,-81.18491
5418980,2017-06-21 8:04,CA,SK,Saskatoon,52.1307,-106.66
5419013,2017-06-21 15:04,CA,NS,Halifax,44.6496,-63.6133
5419032,2017-06-21 13:04,CA,ON,Toronto,43.7264,-79.3978
5419130,2017-06-21 9:04,CA,NS,Halifax,44.6988,-63.664
5419188,2017-06-21 2:04,CA,AB,Innisfail,52.0269,-113.9507
5419257,2017-06-21 8:04,CA,SK,Saskatoon,52.1307,-106.66
5419334,2017-06-21 12:04,CA,AB,Airdrie,51.3082,-114.0398
5419357,2017-06-21 9:04,CA,ON,Markham,43.9045,-79.3392
5419431,2017-06-21 21:04,CA,AB,Innisfail,52.0269,-113.9507
5419480,2017-06-21 14:04,CA,ON,Mississauga,43.5869,-79.7559
5419535,2017-06-21 8:04,CA,ON,Ottawa,45.4298,-75.6931
